person	personLabel	SALproposedLabel	SALproposed	SALsignatorypersonalLabel	SALsignatorypersonal	SALsignatorygeneralLabel	SALsignatorygeneral	RAIproposed	RAIproposedLabel	RAIseconded	RAIsecondedLabel	date
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Frederic George Kenyon	https://beyond-notability.wikibase.cloud/entity/Q159							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Charles Reed Peers	https://beyond-notability.wikibase.cloud/entity/Q55							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Rachel Maxwell Hyslop	https://beyond-notability.wikibase.cloud/entity/Q710							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Katherine Margaret Richardson	https://beyond-notability.wikibase.cloud/entity/Q712							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Barbara Parker	https://beyond-notability.wikibase.cloud/entity/Q809							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	Claude Jenkins	https://beyond-notability.wikibase.cloud/entity/Q143							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	Max Teichman-Derville	https://beyond-notability.wikibase.cloud/entity/Q380							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	Ronald Frederick Jessup	https://beyond-notability.wikibase.cloud/entity/Q1595							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	William Picknard Delane Stebbing	https://beyond-notability.wikibase.cloud/entity/Q1923							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	Arthur Frederick Clements	https://beyond-notability.wikibase.cloud/entity/Q1924							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	Robert Ullock Potts	https://beyond-notability.wikibase.cloud/entity/Q1925							1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298							1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Lily Frances Chitty	https://beyond-notability.wikibase.cloud/entity/Q867							1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Gerald Clough Dunning	https://beyond-notability.wikibase.cloud/entity/Q1455							1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Armand Donald Lacaille	https://beyond-notability.wikibase.cloud/entity/Q1713							1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Angus Graham	https://beyond-notability.wikibase.cloud/entity/Q1717							1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	Alexander Ormiston Curle	https://beyond-notability.wikibase.cloud/entity/Q1718							1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Max Teichman-Derville	https://beyond-notability.wikibase.cloud/entity/Q380							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Hilary Jenkinson	https://beyond-notability.wikibase.cloud/entity/Q46							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Dorothy Gardiner	https://beyond-notability.wikibase.cloud/entity/Q901							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Frank Charles Elliston-Erwood	https://beyond-notability.wikibase.cloud/entity/Q1586							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	??????????	https://beyond-notability.wikibase.cloud/entity/Q1587							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Tom Armstrong Bowes	https://beyond-notability.wikibase.cloud/entity/Q1588							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Frank William Jessup	https://beyond-notability.wikibase.cloud/entity/Q1589							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Charles Igglesden	https://beyond-notability.wikibase.cloud/entity/Q1591							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Walter Leslie Platts	https://beyond-notability.wikibase.cloud/entity/Q1592							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Arthur Frederick Clements	https://beyond-notability.wikibase.cloud/entity/Q1593							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	Gerald W Wollaston	https://beyond-notability.wikibase.cloud/entity/Q1594							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Albert Edward Richardson	https://beyond-notability.wikibase.cloud/entity/Q1700							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Tancred Borenius	https://beyond-notability.wikibase.cloud/entity/Q1927							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Max Teichman-Derville	https://beyond-notability.wikibase.cloud/entity/Q380							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Hilary Jenkinson	https://beyond-notability.wikibase.cloud/entity/Q46							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Frank William Jessup	https://beyond-notability.wikibase.cloud/entity/Q1589							1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Rachel Maxwell Hyslop	https://beyond-notability.wikibase.cloud/entity/Q710							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Oliver Gurney	https://beyond-notability.wikibase.cloud/entity/Q1207							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Leonard Woolley	https://beyond-notability.wikibase.cloud/entity/Q1208							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Max Mallowan	https://beyond-notability.wikibase.cloud/entity/Q1209							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	Thomas Cann Hughes	https://beyond-notability.wikibase.cloud/entity/Q360							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	Gilbert Machell Bland	https://beyond-notability.wikibase.cloud/entity/Q369							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	Joseph Edward Spence	https://beyond-notability.wikibase.cloud/entity/Q1544							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	Oliver Henry North	https://beyond-notability.wikibase.cloud/entity/Q1546							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	Angus Graham	https://beyond-notability.wikibase.cloud/entity/Q1717							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	Richard Ewhurst Porter	https://beyond-notability.wikibase.cloud/entity/Q2281							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	Frederick James Edward Raby	https://beyond-notability.wikibase.cloud/entity/Q2282							1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709							1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Rachel Maxwell Hyslop	https://beyond-notability.wikibase.cloud/entity/Q710							1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810							1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177							1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Oliver Gurney	https://beyond-notability.wikibase.cloud/entity/Q1207							1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Leonard Woolley	https://beyond-notability.wikibase.cloud/entity/Q1208							1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams	John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	Max Mallowan	https://beyond-notability.wikibase.cloud/entity/Q1209							1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137							1946-10-31T00:00:00Z
